URN,Description,PlateID,PoleLatitude,PoleLongitude,symbol,pseudoQ,azi,OldAge,YoungAge,border,fill,psuedoQ
17325,A1.203,101,1,168,circle,4.6,0,506,488,black,byPlateId,1
17325,A1.203,101,-1,-12,circle,4.6,0,506,488,black,byPlateId,1
17326,A1.204,101,6,159,circle,3.945,0,506,488,black,byPlateId,0.888888889
17326,A1.204,101,-6,-21,circle,3.945,0,506,488,black,byPlateId,0.888888889
17327,A1.205,101,-4,176,circle,3.683,0,506,488,black,byPlateId,0.844444444
17327,A1.205,101,4,-4,circle,3.683,0,506,488,black,byPlateId,0.844444444
17328,A1.206,101,27,146,circle,3.29,0,506,488,black,byPlateId,0.777777778
17328,A1.206,101,-27,-34,circle,3.29,0,506,488,black,byPlateId,0.777777778
17329,A1.207,101,33,140,circle,3.552,0,506,488,black,byPlateId,0.822222222
17329,A1.207,101,-33,-40,circle,3.552,0,506,488,black,byPlateId,0.822222222
17330,A1.208,101,24,151,circle,4.076,0,506,488,black,byPlateId,0.911111111
17330,A1.208,101,-24,-29,circle,4.076,0,506,488,black,byPlateId,0.911111111
17331,A1.209,101,11,158,circle,3.29,0,506,488,black,byPlateId,0.777777778
17331,A1.209,101,-11,-22,circle,3.29,0,506,488,black,byPlateId,0.777777778
17332,A1.210,101,46,149,circle,3.945,0,506,488,black,byPlateId,0.888888889
17332,A1.210,101,-46,-31,circle,3.945,0,506,488,black,byPlateId,0.888888889
17333,A1.211,101,37,156,circle,3.945,0,506,488,black,byPlateId,0.888888889
17333,A1.211,101,-37,-24,circle,3.945,0,506,488,black,byPlateId,0.888888889
17334,A5.1.025,805,4,-64,circle,3.159,0,506,488,black,byPlateId,0.755555556
17334,A5.1.025,805,-4,-244,circle,3.159,0,506,488,black,byPlateId,0.755555556
17335,A5.3.100,8011,-15,-145,circle,3.814,0,506,488,black,byPlateId,0.866666667
17335,A5.3.100,8011,15,-325,circle,3.814,0,506,488,black,byPlateId,0.866666667
17336,A5.6.181,801,23,-167,circle,3.028,0,506,488,black,byPlateId,0.733333333
17336,A5.6.181,801,-23,-347,circle,3.028,0,506,488,black,byPlateId,0.733333333
17337,A4.2.182,2011,-76,4,circle,3.028,0,572,426,black,byPlateId,0.733333333
17337,A4.2.182,2011,76,-176,circle,3.028,0,572,426,black,byPlateId,0.733333333
17338,A4.1.095,715,-87,124,circle,3.945,0,530,469,black,byPlateId,0.888888889
17338,A4.1.095,715,87,-56,circle,3.945,0,530,469,black,byPlateId,0.888888889
17339,A4.2.183,202,-44,165,circle,-0.902,0,513,487,black,byPlateId,0.066666667
17339,A4.2.183,202,44,-15,circle,-0.902,0,513,487,black,byPlateId,0.066666667
17340,A4.1.096,715,-89,-38,circle,3.028,0,552,449,black,byPlateId,0.733333333
17340,A4.1.096,715,89,-218,circle,3.028,0,552,449,black,byPlateId,0.733333333
17341,A4.1.097,701,-14,156,circle,0.146,0,519,485,black,byPlateId,0.244444444
17341,A4.1.097,701,14,-24,circle,0.146,0,519,485,black,byPlateId,0.244444444
17342,A11.4.073,305,-77,157,circle,3.814,0,507,499,black,byPlateId,0.866666667
17342,A11.4.073,305,77,-23,circle,3.814,0,507,499,black,byPlateId,0.866666667
